Open Date;Close Date;Symbol;Action;Units/Lots;SL;TP;Open Price;Close Price;Pips;Gain;Duration (DD:HH:MM:SS);Profitable(%);Profitable(time duration);Drawdown;Risk:Reward;Max(pips);Max(EUR);Min(pips);Min(EUR);Entry Accuracy(%);Exit Accuracy(%);ProfitMissed(pips);ProfitMissed(EUR)
06/18/2013 21:15;06/18/2013 23:35;GBPUSD;Sell;110;157496;156046;156549;156454;95;45;00:02:20:01;;;;;;;;;;;;
06/18/2013 21:15;06/18/2013 23:17;GBPUSD;Sell;110;156846;155646;156549;156437;112;54;00:02:02:02;;;;;;;;;;;;
06/18/2013 18:30;06/18/2013 22:22;AUDUSD;Sell;70;96433;94233;94935;94840;95;29;00:03:52:01;537;2h 4m;298;168;119;;-200;;373;925;-240;
06/18/2013 19:00;06/18/2013 22:00;USDJPY;Buy;70;9402100;9587100;9522300;9527700;54;16;00:03:00:01;426;1h 16m;250;136;106;;-144;;424;792;-520;
06/18/2013 16:45;06/18/2013 17:03;AUDUSD;Sell;70;96213;94013;94697;94592;105;32;00:00:18:01;527;9m;47;31;150;;-47;;761;772;-450;
06/14/2013 02:15;06/17/2013 22:46;EURUSD;Buy;110;133638;133956;133618;133767;149;73;03:20:31:04;16;1h 28m;703;434;149;;-646;;187;1000;0;
06/17/2013 06:30;06/17/2013 10:47;GBPUSD;Buy;100;156786;157986;157082;157120;38;15;00:04:17:00;51;13m;183;235;78;;-183;;299;847;-400;
06/14/2013 22:15;06/14/2013 23:15;USDJPY;Sell;60;9433500;9380800;9446500;9418700;278;83;00:00:59:59;848;50m;107;18;309;;-56;;847;915;-310;
06/14/2013 03:00;06/14/2013 13:15;AUDUSD;Buy;60;94620;96820;96123;96158;35;8;00:10:15:00;69;42m;522;646;70;;-452;;134;933;-350;
06/13/2013 20:15;06/14/2013 03:15;USDJPY;Sell;70;9594400;9409400;9474500;9534200;-597;-208;00:06:59:59;60;25m;1119;899;112;;-1007;;100;366;-7090;
06/13/2013 12:00;06/13/2013 12:49;USDJPY;Sell;70;9422200;9371700;9435200;9422200;130;43;00:00:49:17;780;38m;157;29;189;;-54;;778;757;-590;
06/13/2013 04:30;06/13/2013 04:49;GBPUSD;Buy;110;156421;157621;156704;156880;176;88;00:00:19:00;843;16m;61;9;186;;-16;;921;950;-100;
06/13/2013 04:30;06/13/2013 04:49;GBPUSD;Buy;110;155771;157221;156704;156880;176;89;00:00:19:00;843;16m;61;9;186;;-16;;921;950;-100;
06/12/2013 23:00;06/13/2013 00:48;USDJPY;Sell;70;9587800;9535700;9600800;9587800;130;42;00:01:48:30;643;1h 9m;187;33;203;;-66;;755;729;-730;
06/12/2013 16:45;06/12/2013 18:25;AUDUSD;Buy;70;93615;95815;95120;95229;109;35;00:01:40:01;199;19m;423;254;129;;-328;;282;956;-200;
06/11/2013 16:15;06/12/2013 10:21;AUDUSD;Sell;70;95120;92920;93632;95122;-1490;-486;00:18:06:34;19;20m;1549;2532;59;;-1490;;38;0;-15490;
06/12/2013 08:30;06/12/2013 09:31;USDJPY;Sell;70;9669400;9618400;9682400;9669400;130;41;00:01:01:58;936;58m;104;25;207;;-52;;799;703;-770;
06/12/2013 01:46;06/12/2013 06:45;USDJPY;Sell;70;9734900;9549900;9614700;9626200;-115;-41;00:04:59:01;97;29m;515;377;108;;-407;;210;567;-2230;
06/11/2013 16:00;06/11/2013 16:11;USDJPY;Sell;70;9704700;9652200;9717700;9702300;154;49;00:00:11:00;819;9m;130;48;211;;-101;;676;817;-570;
06/10/2013 11:00;06/10/2013 11:15;AUDUSD;Sell;70;94377;93682;94387;94229;158;50;00:00:15:00;1000;15m;40;5;185;;0;;1000;854;-270;
06/07/2013 16:15;06/07/2013 22:15;USDJPY;Sell;70;9783300;9598300;9662600;9734200;-716;-238;00:06:00:03;0;0s;1103;11111;0;;-1103;;0;351;-7160;
06/07/2013 10:00;06/07/2013 16:33;GBPUSD;Buy;110;154908;156358;155853;154906;-947;-459;00:06:33:00;41;16m;1063;817;116;;-947;;109;0;-10630;
06/07/2013 16:01;06/07/2013 16:08;USDJPY;Sell;70;9649100;9594200;9662100;9636600;255;80;00:00:06:59;1000;6m;112;3;367;;0;;1000;695;-1120;
06/07/2013 00:30;06/07/2013 15:35;AUDUSD;Buy;70;94347;96547;95843;95580;-263;-82;00:15:04:58;12;10m;1168;3448;33;;-1135;;28;747;-2960;
06/07/2013 12:51;06/07/2013 13:20;GBPUSD;Buy;100;155279;156479;155578;155734;156;65;00:00:28:57;893;25m;94;9;182;;-16;;919;869;-260;
06/07/2013 10:45;06/07/2013 13:01;EURUSD;Buy;110;132461;132752;132441;132458;17;5;00:02:15:59;112;15m;242;289;71;;-205;;257;804;-540;
06/07/2013 11:15;06/07/2013 13:00;EURUSD;Buy;100;132080;132710;132409;132571;162;69;00:01:45:00;77;8m;186;107;162;;-173;;484;1000;0;
06/07/2013 10:00;06/07/2013 12:50;GBPUSD;Buy;110;155558;156758;155853;155558;-295;-145;00:02:50:54;88;15m;368;426;70;;-298;;190;8;-3650;
06/07/2013 09:45;06/07/2013 10:03;EURUSD;Buy;110;132504;132762;132454;132504;50;21;00:00:18:07;895;16m;101;9;151;;-13;;921;384;-1010;
06/07/2013 09:45;06/07/2013 09:55;EURUSD;Buy;110;132474;132762;132454;132583;129;59;00:00:10:00;800;8m;22;9;151;;-13;;921;866;-220;
06/07/2013 08:36;06/07/2013 09:10;USDJPY;Sell;70;9661400;9609600;9674400;9656400;180;55;00:00:34:00;177;6m;505;106;461;;-487;;486;704;-2810;
06/07/2013 00:45;06/07/2013 02:17;GBPUSD;Buy;110;155679;156879;155945;156086;141;66;00:01:32:00;250;23m;133;94;141;;-133;;515;1000;0;
06/07/2013 00:08;06/07/2013 02:16;GBPUSD;Buy;120;155045;156495;155981;156091;110;55;00:02:07:19;243;30m;211;154;110;;-169;;394;1000;0;
06/07/2013 00:47;06/07/2013 01:57;USDJPY;Sell;60;9861000;9676000;9740700;9727100;136;36;00:01:10:00;;;;;;;;;;;;
06/06/2013 16:01;06/06/2013 16:10;USDJPY;Sell;70;9917100;9865000;9930100;9917200;129;39;00:00:09:26;1000;9m;36;6;165;;0;;1000;782;-360;
06/06/2013 10:00;06/06/2013 16:00;AUDUSD;Sell;70;96262;94062;94781;94817;-36;-14;00:06:00:00;50;18m;396;843;42;;-354;;106;803;-780;
06/06/2013 08:15;06/06/2013 08:27;USDJPY;Sell;70;10062800;9877800;9943300;9931900;114;34;00:00:12:01;1000;12m;45;6;159;;0;;1000;717;-450;
06/06/2013 03:45;06/06/2013 04:38;USDJPY;Sell;70;10057400;9872400;9937800;9927400;104;31;00:00:53:03;908;48m;137;13;141;;-18;;887;767;-370;
06/05/2013 22:30;06/06/2013 01:37;AUDUSD;Sell;70;96879;94679;95388;95292;96;20;00:03:07:00;455;1h 25m;102;49;150;;-73;;673;758;-540;
06/04/2013 05:00;06/05/2013 09:43;AUDUSD;Buy;70;95873;98073;97375;95872;-1503;-461;01:04:43:39;0;0s;1506;15152;0;;-1506;;0;2;-15030;
06/05/2013 01:30;06/05/2013 02:56;AUDUSD;Sell;70;98030;95830;96531;96440;91;26;00:01:25:59;942;1h 20m;58;5;149;;-7;;955;628;-580;
06/04/2013 06:30;06/04/2013 14:56;GBPUSD;Buy;110;152258;153708;153179;153078;-101;-52;00:08:26:00;148;1h 14m;416;643;56;;-360;;135;623;-1570;
06/04/2013 07:00;06/04/2013 12:45;USDJPY;Sell;70;10089500;9904500;9969600;10016600;-470;-144;00:05:45:00;29;10m;709;2632;26;;-683;;37;300;-4960;
06/04/2013 04:45;06/04/2013 09:08;EURUSD;Buy;120;129804;130954;130641;130672;31;13;00:04:22:57;154;40m;104;258;31;;-80;;279;1000;0;
06/03/2013 22:45;06/04/2013 03:51;EURUSD;Buy;110;129885;131035;130736;130761;25;8;00:05:05:58;181;55m;111;368;25;;-92;;214;1000;0;
06/03/2013 22:09;06/04/2013 03:45;USDJPY;Sell;70;10062400;9877400;9942500;9954100;-116;-37;00:05:35:54;90;30m;438;535;69;;-369;;158;578;-1850;
06/03/2013 23:00;06/04/2013 03:45;EURUSD;Buy;110;130396;131026;130711;130756;45;18;00:04:45:00;299;1h 25m;111;149;45;;-67;;402;1000;0;
06/03/2013 23:45;06/04/2013 03:36;GBPUSD;Buy;100;152887;154087;153180;153249;69;27;00:03:50:58;522;2h 0m;90;48;108;;-52;;675;756;-390;
06/03/2013 22:15;06/04/2013 03:36;GBPUSD;Buy;120;152279;153729;153217;153249;32;13;00:05:21:01;93;29m;90;125;71;;-89;;444;756;-390;
06/03/2013 23:30;06/04/2013 00:07;AUDUSD;Buy;70;96007;98207;97509;97651;142;42;00:00:37:39;1000;37m;15;6;157;;0;;1000;904;-150;
06/03/2013 13:45;06/03/2013 15:15;USDJPY;Sell;70;10027800;9975800;10040800;10023200;176;52;00:01:30:00;1000;1h 30m;245;3;369;;0;;1000;477;-1930;
06/03/2013 14:34;06/03/2013 15:13;GBPUSD;Buy;120;151543;152993;152508;152679;171;87;00:00:39:00;1000;39m;267;4;285;;0;;1000;600;-1140;
05/31/2013 02:45;05/31/2013 17:57;EURUSD;Buy;120;129573;130723;130414;129575;-839;-432;00:15:12:28;134;2h 2m;9315;1466;595;;-872;;64;35;-8985;
05/31/2013 13:30;05/31/2013 13:54;USDJPY;Sell;70;10187900;10002900;10071500;10058900;126;35;00:00:24:00;1000;24m;63;5;189;;0;;1000;667;-630;
05/31/2013 04:00;05/31/2013 10:20;GBPUSD;Buy;110;152008;153208;152249;152004;-245;-116;00:06:20:29;381;2h 24m;378;218;119;;-259;;315;37;-3640;
05/31/2013 02:45;05/31/2013 08:30;EURUSD;Buy;120;130093;130723;130414;130400;-14;-10;00:05:45:01;293;1h 41m;168;180;60;;-108;;357;560;-740;
05/31/2013 02:50;05/31/2013 05:11;GBPUSD;Buy;120;151332;152782;152284;152354;70;32;00:02:20:51;766;1h 47m;134;76;84;;-64;;568;905;-140;
05/30/2013 13:30;05/30/2013 15:53;USDJPY;Sell;80;10126700;10077500;10139700;10126800;129;41;00:02:23:10;132;18m;427;218;179;;-391;;314;912;-500;
05/30/2013 02:02;05/30/2013 04:45;GBPUSD;Buy;120;150276;151726;151225;151345;120;58;00:02:42:55;519;1h 24m;216;73;125;;-91;;579;977;-50;
05/30/2013 03:45;05/30/2013 04:38;GBPUSD;Buy;120;150889;152089;151163;151315;152;75;00:00:52:59;693;36m;52;19;152;;-29;;840;1000;0;
05/28/2013 21:15;05/28/2013 21:30;USDJPY;Buy;70;10072300;10257300;10190800;10202400;116;33;00:00:15:10;938;14m;50;8;122;;0;;1000;951;-60;
05/28/2013 13:45;05/28/2013 15:35;USDJPY;Buy;70;10077500;10262500;10197500;10211100;136;38;00:01:50:00;982;1h 48m;74;7;165;;-11;;937;835;-290;
05/27/2013 10:00;05/27/2013 15:30;AUDUSD;Sell;70;97880;95680;96372;96461;-89;-29;00:05:30:09;10;3m;2805;3205;85;;-272;;30;652;-975;
05/24/2013 11:45;05/24/2013 11:51;USDJPY;Sell;70;10306700;10121700;10188400;10177300;111;31;00:00:06:00;1000;6m;65;6;176;;0;;1000;631;-650;
05/23/2013 12:00;05/24/2013 02:35;AUDUSD;Sell;70;98134;95934;96631;97029;-398;-122;00:14:35:01;2;1m;1148;2703;41;;-1107;;36;618;-4390;
05/23/2013 19:15;05/23/2013 20:22;USDJPY;Sell;70;10311700;10126700;10190700;10180400;103;28;00:01:07:06;809;54m;158;29;143;;-41;;777;783;-400;
05/23/2013 06:49;05/23/2013 09:06;GBPUSD;Sell;120;151280;149830;150330;150298;32;13;00:02:17:00;161;22m;240;314;58;;-182;;242;892;-260;
05/23/2013 07:45;05/23/2013 08:58;GBPUSD;Sell;110;150770;149570;150473;150324;149;68;00:01:13:00;850;1h 2m;120;22;175;;-39;;818;879;-260;
05/22/2013 02:45;05/22/2013 06:32;GBPUSD;Sell;120;151923;150723;151625;151540;85;41;00:03:47:01;829;3h 8m;138;73;114;;-83;;579;853;-290;
05/22/2013 02:48;05/22/2013 04:31;GBPUSD;Sell;110;152576;151126;151627;151565;62;27;00:01:43:06;651;1h 7m;138;81;100;;-81;;552;790;-380;
05/21/2013 04:00;05/21/2013 06:30;USDJPY;Sell;70;10372900;10187900;10254400;10248300;61;16;00:02:30:16;338;50m;198;198;100;;-198;;336;869;-390;
05/21/2013 03:30;05/21/2013 04:04;GBPUSD;Buy;120;152218;153418;152493;152216;-277;-148;00:00:34:38;0;0s;281;2817;0;;-281;;0;14;-2770;
05/20/2013 06:07;05/20/2013 09:46;GBPUSD;Sell;120;152895;151445;151943;151890;53;24;00:03:38:49;854;3h 6m;112;87;89;;-77;;536;783;-360;
05/17/2013 13:15;05/17/2013 13:57;AUDUSD;Sell;70;99154;96954;97650;97565;85;24;00:00:42:00;881;37m;72;15;121;;-18;;871;741;-360;
05/15/2013 21:00;05/16/2013 06:15;USDJPY;Buy;70;10108500;10293500;10228700;10221800;-69;-23;00:09:15:02;141;1h 18m;394;324;93;;-301;;236;589;-1620;
05/15/2013 22:45;05/16/2013 02:00;EURUSD;Sell;120;129645;128495;128797;128740;57;26;00:03:15:01;539;1h 45m;114;89;75;;-67;;528;873;-180;
05/15/2013 07:30;05/15/2013 09:09;GBPUSD;Sell;120;153267;151817;152324;152167;157;79;00:01:38:58;1000;1h 38m;235;3;392;;0;;1000;401;-2350;
05/15/2013 02:46;05/15/2013 05:01;GBPUSD;Sell;120;153189;151739;152255;152212;43;19;00:02:15:04;415;56m;144;126;85;;-107;;443;781;-420;
05/15/2013 01:15;05/15/2013 04:51;AUDUSD;Sell;70;100476;98276;98979;98896;83;23;00:03:36:06;139;30m;194;140;121;;-169;;417;869;-380;
05/14/2013 01:45;05/14/2013 11:15;AUDUSD;Sell;70;101087;98887;99586;99653;-67;-22;00:09:29:59;62;35m;490;775;56;;-434;;114;749;-1230;
05/14/2013 03:47;05/14/2013 06:15;GBPUSD;Sell;110;154228;152778;153279;153118;161;74;00:02:27:52;;;;;;;;;;;;
05/13/2013 22:30;05/14/2013 06:15;USDJPY;Buy;70;10065700;10250700;10185900;10167900;-180;-57;00:07:44:59;;;;;;;;;;;;
05/14/2013 03:45;05/14/2013 04:59;GBPUSD;Sell;110;153579;152379;153285;153173;112;51;00:01:14:05;987;1h 13m;60;5;149;;-7;;955;763;-370;
05/13/2013 08:15;05/13/2013 18:00;GBPUSD;Sell;120;154490;153040;153546;153447;99;49;00:09:45:00;224;2h 11m;336;171;156;;-266;;370;865;-570;
05/13/2013 08:00;05/13/2013 11:30;USDJPY;Buy;70;10065100;10250100;10184200;10171100;-131;-42;00:03:30:01;0;0s;322;3226;0;;-322;;0;593;-1310;
05/13/2013 08:15;05/13/2013 08:38;AUDUSD;Sell;70;101453;99253;99956;99865;91;26;00:00:22:59;46;1m;0;11;91;;0;;1000;1000;0;
05/10/2013 23:30;05/13/2013 02:17;GBPUSD;Sell;120;153938;152738;153635;153508;127;63;02:02:47:04;794;1d 16h ;148;4;275;;0;;1000;462;-1480;
05/10/2013 08:31;05/10/2013 09:03;USDJPY;Buy;70;10104200;10156200;10091200;10104000;128;37;00:00:32:40;688;22m;38;14;166;;-24;;874;800;-380;
05/10/2013 08:32;05/10/2013 09:00;GBPUSD;Sell;120;155442;153992;154490;154436;54;25;00:00:28:00;893;25m;46;14;72;;0;;1000;750;-180;
05/10/2013 01:00;05/10/2013 03:03;EURUSD;Sell;120;131280;130130;130432;130322;110;55;00:02:03:29;1000;2h 3m;43;7;134;;0;;1000;821;-240;
05/10/2013 01:00;05/10/2013 03:00;EURUSD;Sell;120;130762;130132;130444;130327;117;59;00:02:00:00;1000;2h 0m;43;7;140;;0;;1000;836;-230;
05/10/2013 02:30;05/10/2013 02:42;AUDUSD;Sell;70;102440;100240;100945;100848;97;28;00:00:11:58;910;10m;30;1;127;;-1;;992;766;-300;
05/09/2013 12:00;05/09/2013 12:58;AUDUSD;Buy;70;100738;102938;102230;102311;81;23;00:00:58:06;707;41m;80;80;92;;-74;;554;934;-110;
05/08/2013 23:15;05/09/2013 10:16;GBPUSD;Buy;110;155068;156268;155365;155486;121;57;00:11:00:59;726;7h 59m;92;57;129;;-73;;639;960;-80;
05/08/2013 20:45;05/09/2013 06:02;EURUSD;Buy;120;130809;131959;131654;131658;4;-4;00:09:16:57;2;1m;148;3704;4;;-148;;26;1000;0;
05/08/2013 20:45;05/09/2013 02:00;EURUSD;Buy;120;131331;131961;131645;131606;-39;-27;00:05:15:05;0;0s;137;1372;0;;-137;;0;715;-390;
05/07/2013 20:00;05/08/2013 03:30;AUDUSD;Sell;70;103250;101050;101757;101682;75;18;00:07:30:01;275;2h 3m;159;108;103;;-111;;481;869;-280;
05/07/2013 20:45;05/08/2013 03:02;GBPUSD;Sell;110;155801;154351;154855;154775;80;36;00:06:17:38;969;6h 5m;68;9;105;;-9;;921;781;-250;
05/06/2013 21:00;05/07/2013 03:13;AUDUSD;Sell;70;103976;101776;102478;102339;139;39;00:06:13:01;589;3h 39m;168;29;178;;-52;;774;830;-390;
05/03/2013 22:00;05/06/2013 00:15;USDJPY;Buy;70;9784300;9969300;9903900;9914900;110;33;02:02:15:01;881;1d 20h ;66;8;133;;0;;1000;827;-230;
05/02/2013 22:15;05/03/2013 02:00;USDJPY;Buy;70;9674400;9859400;9794400;9799800;54;15;00:03:45:00;516;1h 56m;126;80;70;;-56;;556;873;-160;
05/02/2013 21:00;05/02/2013 22:50;AUDUSD;Sell;70;104107;101907;102610;102500;110;33;00:01:49:59;1000;1h 49m;44;7;135;;0;;1000;815;-250;
05/02/2013 14:30;05/02/2013 15:57;AUDUSD;Sell;70;103953;101753;102459;102376;83;24;00:01:26:59;12;1m;0;12;83;;0;;1000;1000;0;
05/02/2013 03:00;05/02/2013 03:29;AUDUSD;Sell;70;104319;102119;102821;102741;80;23;00:00:29:00;35;1m;0;13;80;;0;;1000;1000;0;
05/01/2013 18:00;05/01/2013 19:16;USDJPY;Sell;70;9853700;9668700;9734100;9722400;117;36;00:01:16:01;962;1h 13m;70;5;153;;-7;;956;775;-360;
05/01/2013 11:15;05/01/2013 14:15;USDJPY;Sell;70;9875400;9690400;9755700;9746700;90;27;00:02:59:58;447;1h 20m;132;80;121;;-97;;555;858;-310;
04/30/2013 21:15;05/01/2013 02:45;GBPUSD;Buy;110;154351;155801;155298;155357;59;27;00:05:30:12;783;4h 18m;110;31;116;;-36;;763;625;-570;
04/30/2013 19:45;04/30/2013 22:00;EURUSD;Buy;110;131165;131795;131496;131608;112;54;00:02:15:00;860;1h 56m;144;30;112;;-34;;767;1000;0;
04/30/2013 16:00;04/30/2013 16:43;USDJPY;Sell;70;9895900;9710900;9773100;9761500;116;37;00:00:42:59;858;36m;86;16;141;;-23;;860;848;-250;
04/30/2013 03:00;04/30/2013 04:02;AUDUSD;Buy;70;101921;104121;103418;103500;82;25;00:01:02:00;613;38m;38;46;82;;-38;;683;1000;0;
04/29/2013 17:30;04/29/2013 20:15;USDJPY;Sell;70;9929800;9744800;9809800;9800200;96;30;00:02:44:52;879;2h 24m;126;19;170;;-32;;842;634;-740;
04/29/2013 08:15;04/29/2013 15:30;USDJPY;Sell;70;9887600;9702600;9768200;9779600;-114;-41;00:07:14:59;111;48m;373;250;1065;;-2665;;286;409;-2205;
04/25/2013 17:00;04/29/2013 00:28;NZDUSD;Buy;70;84040;85840;85340;84869;-471;-153;03:07:28:41;0;0s;6005;316;-190;;-6005;;-463;315;-2810;
04/26/2013 20:30;04/26/2013 23:13;USDJPY;Sell;110;9929200;9744200;9809200;9799100;101;49;00:02:43:24;;;;;;;;;;;;
04/26/2013 14:30;04/26/2013 15:05;USDJPY;Sell;110;9865100;9813100;9878100;9865100;130;65;00:00:35:12;28;59s;0;8;130;;0;;1000;1000;0;
04/26/2013 09:00;04/26/2013 13:00;GBPUSD;Buy;110;153564;155014;154514;154557;43;19;00:03:59:59;38;9m;338;786;43;;-338;;113;1000;0;
04/25/2013 16:30;04/26/2013 03:45;AUDUSD;Buy;70;101609;103809;103109;103028;-81;-27;00:11:14:59;120;1h 20m;329;406;65;;-264;;198;556;-1460;
04/25/2013 17:30;04/25/2013 21:30;GBPUSD;Buy;110;153409;154859;154359;154423;64;30;00:04:00:57;450;1h 48m;168;118;77;;-91;;458;923;-130;
04/25/2013 07:30;04/25/2013 11:30;GBPUSD;Buy;110;152197;153647;153147;153353;206;104;00:04:00:00;255;1h 1m;509;43;715;;-311;;697;504;-5090;
04/24/2013 20:15;04/24/2013 23:45;USDCHF;Buy;110;93506;94876;94706;94715;9;1;00:03:29:57;29;6m;106;883;12;;-106;;102;975;-30;
04/24/2013 14:30;04/24/2013 21:57;NZDUSD;Buy;70;83199;84999;84499;84842;343;113;00:07:26:54;;;;;;;;;;;;
04/24/2013 15:45;04/24/2013 19:30;USDJPY;Buy;110;9825300;10010300;9945300;9942600;-27;-18;00:03:45:04;112;25m;282;334;65;;-217;;230;674;-920;
04/24/2013 09:00;04/24/2013 11:00;USDCHF;Buy;110;94480;94650;94480;94650;170;93;00:02:00:25;517;1h 2m;113;25;208;;-515;;802;854;-380;
04/24/2013 03:30;04/24/2013 04:45;USDCHF;Buy;110;93311;94681;94511;94630;119;64;00:01:14:58;14;1m;0;8;119;;0;;1000;1000;0;
04/23/2013 20:30;04/23/2013 20:33;USDJPY;Buy;100;9808300;9993300;9928300;9927400;-9;-8;00:00:03:04;;;;;;;;;;;;
04/23/2013 20:21;04/23/2013 20:30;USDJPY;Buy;110;9812100;9997100;9932100;9928100;-40;-25;00:00:08:17;0;0s;135;1351;0;;-135;;0;704;-400;
04/23/2013 20:18;04/23/2013 20:21;USDJPY;Buy;100;9809400;9994400;9929400;9931900;25;9;00:00:03:05;;;;;;;;;;;;
04/23/2013 20:15;04/23/2013 20:18;USDJPY;Buy;110;9811300;9996300;9931300;9928700;-26;-18;00:00:03:23;;;;;;;;;;;;
04/23/2013 15:00;04/23/2013 20:09;USDJPY;Sell;110;9876000;9824000;9889000;9876000;130;67;00:05:09:44;140;43m;684;271;230;;-624;;269;883;-1000;
04/23/2013 17:00;04/23/2013 17:22;USDCHF;Buy;100;93929;94099;93929;94102;173;87;00:00:21:45;1000;21m;62;6;173;;0;;1000;1000;0;
04/23/2013 08:45;04/23/2013 10:30;USDCHF;Buy;110;92296;93666;93496;93601;105;57;00:01:44:56;1000;1h 44m;317;2;422;;0;;1000;249;-3170;
04/22/2013 04:00;04/23/2013 04:50;NZDUSD;Sell;60;85433;83633;84133;83878;255;72;01:00:49:58;246;6h 6m;431;160;269;;-431;;384;980;-140;
04/22/2013 21:30;04/23/2013 01:30;USDCHF;Buy;100;92257;93627;93457;93455;-2;-4;00:04:00:00;0;0s;69;690;0;;-69;;0;971;-20;
04/17/2013 12:45;04/22/2013 15:54;USDCHF;Sell;110;93589;92219;92389;93590;-1201;-666;05:03:09:14;0;0s;1201;12048;0;;-1201;;0;0;-12010;
04/19/2013 15:00;04/22/2013 04:30;AUDUSD;Buy;70;101872;104072;103372;102982;-390;-126;02:13:29:59;0;0s;713;221;-322;;-713;;-824;826;-680;
04/19/2013 16:45;04/19/2013 17:08;USDJPY;Buy;110;9784800;9969800;9904800;9915200;104;50;00:00:23:05;348;8m;96;84;114;;-96;;543;952;-100;
04/16/2013 01:45;04/18/2013 21:05;NZDUSD;Sell;70;85625;83825;84325;84125;200;52;02:19:20:06;102;6h 52m;938;278;269;;-747;;265;932;-690;
04/18/2013 16:30;04/18/2013 19:00;USDJPY;Buy;100;9700500;9885500;9820500;9825500;50;21;00:02:30:00;141;21m;2775;343;79;;-271;;226;917;-290;
04/18/2013 11:00;04/18/2013 14:48;USDCHF;Buy;100;93113;93283;93113;93225;112;53;00:03:48:15;363;1h 22m;227;97;123;;-1195;;507;955;-110;
04/18/2013 05:15;04/18/2013 10:15;EURUSD;Sell;100;131268;130118;130418;130323;95;42;00:04:59:58;;;;;;;;;;;;
04/18/2013 05:15;04/18/2013 08:45;USDCHF;Buy;100;92022;93392;93222;93210;-12;-9;00:03:29:58;0;0s;144;1441;0;;-144;;0;917;-120;
04/18/2013 05:15;04/18/2013 08:45;EURUSD;Sell;100;130753;130123;130423;130396;27;10;00:03:29:58;154;32m;184;407;43;;-175;;197;927;-160;
04/18/2013 01:00;04/18/2013 04:00;EURUSD;Sell;90;131196;130046;130346;130276;70;27;00:03:00:52;912;2h 44m;90;28;85;;-24;;780;862;-150;
04/18/2013 01:00;04/18/2013 04:00;EURUSD;Sell;100;130681;130051;130351;130287;64;27;00:02:59:58;917;2h 45m;90;23;81;;-19;;810;830;-170;
04/17/2013 22:15;04/18/2013 03:00;USDJPY;Sell;100;9910700;9725700;9790700;9807200;-165;-83;00:04:44:59;408;1h 56m;353;1536;23;;-353;;61;500;-1880;
04/17/2013 10:45;04/17/2013 15:30;USDJPY;Buy;110;9699400;9884400;9819400;9809800;-96;-53;00:04:44:57;116;33m;642;703;80;;-562;;125;726;-1760;
04/17/2013 00:30;04/17/2013 10:45;USDJPY;Sell;100;9885900;9700900;9765900;9818300;-524;-243;00:10:14:55;141;1h 26m;864;678;111;;-753;;128;265;-6350;
04/16/2013 23:00;04/17/2013 10:30;EURUSD;Buy;110;131479;132109;131809;131836;27;9;00:11:30:00;102;1h 10m;228;347;51;;-177;;224;895;-240;
04/16/2013 23:00;04/17/2013 08:15;EURUSD;Buy;110;130962;132112;131812;131812;0;-4;00:09:15:16;73;40m;162;238;48;;-114;;296;704;-480;
04/16/2013 23:30;04/17/2013 08:00;USDCHF;Sell;100;93433;92063;92233;92277;-44;-25;00:08:29:55;0;0s;44;440;0;;-44;;0;0;-440;
04/16/2013 06:45;04/16/2013 11:00;AUDUSD;Sell;70;105075;102875;103575;103465;110;33;00:04:15:00;4;1m;0;9;110;;0;;1000;1000;0;
04/16/2013 06:45;04/16/2013 08:57;USDJPY;Sell;110;9860200;9675200;9740200;9730000;102;49;00:02:12:35;137;18m;584;391;119;;-465;;204;971;-170;
04/16/2013 02:45;04/16/2013 03:03;AUDUSD;Sell;70;104910;102710;103410;103330;80;23;00:00:18:56;1000;18m;20;10;100;;0;;1000;800;-200;
04/16/2013 02:00;04/16/2013 02:19;USDJPY;Sell;110;9823200;9638200;9703200;9693000;102;50;00:00:19:44;250;4m;103;71;145;;-103;;585;827;-430;
04/15/2013 18:45;04/15/2013 19:42;NZDUSD;Sell;70;86228;84428;84928;84725;203;64;00:00:57:21;1000;57m;46;4;224;;0;;1000;906;-210;
04/15/2013 18:30;04/15/2013 18:56;USDJPY;Sell;110;9803000;9751000;9816000;9802800;132;65;00:00:26:48;39;1m;0;8;132;;0;;1000;1000;0;
04/15/2013 16:00;04/15/2013 16:00;USDJPY;Sell;110;9779800;9727800;9792800;9780500;123;61;00:00:00:41;;;;;;;;;;;;
04/11/2013 16:30;04/15/2013 05:00;NZDUSD;Buy;70;85181;86981;86481;85180;-1301;-409;03:12:30:25;1;5m;1713;34483;5;;-1708;;3;238;-13060;
04/15/2013 03:00;04/15/2013 04:15;USDCHF;Sell;110;94040;92670;92840;92797;43;20;00:01:14:58;67;5m;184;409;43;;-176;;196;1000;0;
04/12/2013 23:00;04/12/2013 23:06;AUDUSD;Sell;70;106627;104427;105127;105035;92;27;00:00:06:07;1000;6m;28;8;120;;0;;1000;767;-280;
04/11/2013 23:45;04/12/2013 14:45;USDJPY;Buy;110;9855300;10040300;9975300;9922900;-524;-259;00:15:00:00;7;6m;918;2257;39;;-879;;42;387;-5630;
04/11/2013 21:45;04/12/2013 02:00;GBPUSD;Buy;120;152971;154421;153921;153862;-59;-34;00:04:15:33;0;0s;119;1190;0;;-119;;0;504;-590;
